Date,avg_rainfall
2017-01-25,0.0
2017-01-26,0.10333333333333333
2017-01-27,0.006666666666666667
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0033333333333333335
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0033333333333333335
2017-02-11,0.03333333333333333
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.07333333333333332
2017-03-11,0.18666666666666665
2017-03-12,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.9199999999999999
2017-03-16,0.37333333333333335
2017-03-17,0.0033333333333333335
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.05
2017-03-31,0.0
2017-04-01,0.04
2017-04-02,0.010000000000000002
2017-04-03,0.006666666666666667
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.010000000000000002
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.04
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.006666666666666667
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,0.010000000000000002
2017-04-25,0.0033333333333333335
2017-04-26,0.020000000000000004
2017-04-27,0.04666666666666667
2017-04-28,0.043333333333333335
2017-04-29,0.18333333333333332
2017-04-30,0.023333333333333334
2017-05-01,0.04000000000000001
2017-05-02,0.043333333333333335
2017-05-03,0.056666666666666664
2017-05-04,0.08666666666666667
2017-05-05,0.13
2017-05-06,0.38666666666666666
2017-05-07,0.5933333333333334
2017-05-08,0.22333333333333333
2017-05-09,0.11333333333333334
2017-05-10,0.02666666666666667
2017-05-11,0.08
2017-05-12,0.5666666666666667
2017-05-13,1.0933333333333333
2017-05-14,0.86
2017-05-15,0.23333333333333334
2017-05-16,0.09
2017-05-17,0.12000000000000001
2017-05-18,0.020000000000000004
2017-05-19,0.16333333333333336
2017-05-20,0.03666666666666667
2017-05-21,0.056666666666666664
2017-05-22,0.09333333333333334
2017-05-23,0.18000000000000002
2017-05-24,0.043333333333333335
2017-05-25,0.10666666666666667
2017-05-26,0.16
2017-05-27,0.5333333333333333
2017-05-28,0.5833333333333334
2017-05-29,0.8566666666666667
2017-05-30,2.9699999999999998
2017-05-31,1.29
2017-06-01,10.506666666666666
2017-06-02,9.8
2017-06-03,11.363333333333335
2017-06-04,4.346666666666667
2017-06-05,2.18
2017-06-06,2.12
2017-06-07,6.180000000000001
2017-06-08,3.81
2017-06-09,8.606666666666666
2017-06-10,12.986666666666668
2017-06-11,21.64
2017-06-12,29.953333333333333
2017-06-13,9.703333333333335
2017-06-14,8.866666666666667
2017-06-15,18.196666666666665
2017-06-16,2.9
2017-06-17,2.0933333333333333
2017-06-18,1.3299999999999998
2017-06-19,1.39
2017-06-20,2.336666666666667
2017-06-21,1.6866666666666668
2017-06-22,2.933333333333333
2017-06-23,3.746666666666667
2017-06-24,5.91
2017-06-25,13.166666666666666
2017-06-26,10.783333333333333
2017-06-27,10.319999999999999
2017-06-28,11.526666666666667
2017-06-29,9.103333333333333
2017-06-30,8.126666666666667
2017-07-01,15.110000000000001
2017-07-02,12.863333333333333
2017-07-03,5.876666666666666
2017-07-04,4.886666666666667
2017-07-05,4.153333333333333
2017-07-06,3.2066666666666666
2017-07-07,2.9166666666666665
2017-07-08,1.7033333333333334
2017-07-09,1.3566666666666667
2017-07-10,1.6366666666666667
2017-07-11,3.64
2017-07-12,4.83
2017-07-13,7.076666666666666
2017-07-14,13.576666666666666
2017-07-15,11.806666666666667
2017-07-16,14.49
2017-07-17,26.486666666666668
2017-07-18,30.15
2017-07-19,12.156666666666666
2017-07-20,25.433333333333334
2017-07-21,20.42
2017-07-22,18.790000000000003
2017-07-23,13.846666666666668
2017-07-24,7.346666666666667
2017-07-25,6.23
2017-07-26,4.873333333333333
2017-07-27,13.036666666666667
2017-07-28,9.34
2017-07-29,5.956666666666666
2017-07-30,3.8200000000000003
2017-07-31,3.1666666666666665
2017-08-01,3.9433333333333334
2017-08-02,3.203333333333333
2017-08-03,4.096666666666667
2017-08-04,3.5366666666666666
2017-08-05,2.01
2017-08-06,1.9233333333333333
2017-08-07,1.6866666666666668
2017-08-08,1.52
2017-08-09,2.6266666666666665
2017-08-10,3.0300000000000002
2017-08-11,2.613333333333333
2017-08-12,3.2766666666666664
2017-08-13,3.9033333333333333
2017-08-14,6.9
2017-08-15,3.0833333333333335
2017-08-16,2.04
2017-08-17,2.3133333333333335
2017-08-18,3.3633333333333337
2017-08-19,36.309999999999995
2017-08-20,86.61666666666666
2017-08-21,22.186666666666667
2017-08-22,2.9466666666666668
2017-08-23,2.1033333333333335
2017-08-24,3.3800000000000003
2017-08-25,15.35
2017-08-26,10.993333333333334
2017-08-27,28.046666666666667
2017-08-28,39.54333333333333
2017-08-29,20.583333333333332
2017-08-30,10.616666666666667
